,date,price
2901,27-Jun-05,7.20
2902,24-Jun-05,7.26
2903,23-Jun-05,7.21
2904,22-Jun-05,7.26
2905,21-Jun-05,7.27
2906,20-Jun-05,7.36
2907,17-Jun-05,7.31
2908,16-Jun-05,7.33
2909,15-Jun-05,7.29
2910,14-Jun-05,7.24
2911,13-Jun-05,7.23
2912,10-Jun-05,7.25
2913,09-Jun-05,7.26
2914,08-Jun-05,7.39
2915,07-Jun-05,7.40
2916,06-Jun-05,7.49
2917,03-Jun-05,7.44
2918,02-Jun-05,7.49
2919,01-Jun-05,7.45
2920,31-May-05,7.37
2921,30-May-05,7.21
2922,27-May-05,7.23
2923,26-May-05,7.10
2924,25-May-05,7.16
2925,24-May-05,6.97
2926,23-May-05,6.95
2927,20-May-05,6.92
2928,19-May-05,7.11
2929,18-May-05,7.19
2930,17-May-05,6.94
2931,16-May-05,6.94
2932,13-May-05,6.90
2933,12-May-05,6.91
2934,11-May-05,7.04
2935,10-May-05,7.09
2936,09-May-05,7.02
2937,06-May-05,6.91
2938,05-May-05,7.04
2939,04-May-05,7.01
2940,03-May-05,6.88
2941,02-May-05,6.83
2942,29-Apr-05,6.89
2943,28-Apr-05,6.94
2944,27-Apr-05,7.10
2945,26-Apr-05,7.23
2946,25-Apr-05,7.23
2947,22-Apr-05,7.25
2948,21-Apr-05,7.19
2949,20-Apr-05,7.29
2950,19-Apr-05,7.22
2951,18-Apr-05,6.99
2952,15-Apr-05,6.99
2953,14-Apr-05,7.02
2954,13-Apr-05,7.17
2955,12-Apr-05,7.14
2956,11-Apr-05,7.22
2957,08-Apr-05,7.13
2958,07-Apr-05,7.02
2959,06-Apr-05,7.08
2960,05-Apr-05,7.02
2961,04-Apr-05,7.00
2962,01-Apr-05,6.96
2963,31-Mar-05,7.12
2964,30-Mar-05,7.10
2965,29-Mar-05,6.97
2966,28-Mar-05,6.87
2967,25-Mar-05,6.92
2968,24-Mar-05,6.90
2969,23-Mar-05,6.94
2970,22-Mar-05,6.91
2971,21-Mar-05,7.08
2972,18-Mar-05,7.35
2973,17-Mar-05,7.36
2974,16-Mar-05,7.42
2975,15-Mar-05,7.36
2976,14-Mar-05,7.37
2977,11-Mar-05,7.51
2978,10-Mar-05,7.48
2979,09-Mar-05,7.53
2980,08-Mar-05,7.49
2981,07-Mar-05,7.38
2982,06-Mar-05,7.19
2983,04-Mar-05,7.32
2984,03-Mar-05,7.20
2985,02-Mar-05,7.28
2986,01-Mar-05,7.20
2987,28-Feb-05,7.30
2988,25-Feb-05,7.29
2989,24-Feb-05,7.33
2990,23-Feb-05,7.39
2991,22-Feb-05,7.49
2992,21-Feb-05,7.38
2993,18-Feb-05,7.39
2994,17-Feb-05,7.33
2995,16-Feb-05,7.20
2996,15-Feb-05,7.32
2997,14-Feb-05,7.26
2998,11-Feb-05,7.17
2999,10-Feb-05,6.93
3000,09-Feb-05,6.59
3001,08-Feb-05,6.52
3002,07-Feb-05,6.51
3003,04-Feb-05,6.62
3004,03-Feb-05,6.65
3005,02-Feb-05,6.75
3006,01-Feb-05,6.71
3007,31-Jan-05,6.72
3008,28-Jan-05,6.76
3009,27-Jan-05,6.77
3010,26-Jan-05,6.76
3011,25-Jan-05,6.68
3012,24-Jan-05,6.83
3013,21-Jan-05,6.78
3014,20-Jan-05,6.53
3015,19-Jan-05,6.59
3016,18-Jan-05,6.62
3017,17-Jan-05,6.60
3018,14-Jan-05,6.58
3019,13-Jan-05,6.73
3020,12-Jan-05,6.69
3021,11-Jan-05,6.59
3022,10-Jan-05,6.44
3023,07-Jan-05,6.41
3024,06-Jan-05,6.41
3025,05-Jan-05,6.49
3026,04-Jan-05,6.39
3027,03-Jan-05,6.48
3028,29-Dec-06,12.89
3029,28-Dec-06,12.85
3030,27-Dec-06,12.74
3031,26-Dec-06,12.65
3032,25-Dec-06,12.58
3033,22-Dec-06,12.53
3034,21-Dec-06,12.38
3035,20-Dec-06,12.51
3036,19-Dec-06,12.65
3037,18-Dec-06,12.46
3038,15-Dec-06,12.85
3039,14-Dec-06,13.77
3040,13-Dec-06,13.78
3041,12-Dec-06,13.80
3042,11-Dec-06,13.80
3043,08-Dec-06,13.69
3044,07-Dec-06,13.87
3045,06-Dec-06,13.57
3046,05-Dec-06,13.70
3047,04-Dec-06,14.09
3048,01-Dec-06,13.97
3049,30-Nov-06,13.94
3050,29-Nov-06,13.55
3051,28-Nov-06,13.69
3052,27-Nov-06,13.54
3053,24-Nov-06,13.43
3054,23-Nov-06,13.10
3055,22-Nov-06,13.06
3056,21-Nov-06,13.05
3057,20-Nov-06,12.74
3058,17-Nov-06,12.75
3059,16-Nov-06,12.77
3060,15-Nov-06,12.91
3061,14-Nov-06,12.81
3062,13-Nov-06,12.88
3063,10-Nov-06,12.98
3064,09-Nov-06,13.03
3065,08-Nov-06,12.42
3066,07-Nov-06,12.63
3067,06-Nov-06,12.61
3068,03-Nov-06,12.54
3069,02-Nov-06,12.54
3070,01-Nov-06,12.43
3071,31-Oct-06,12.25
3072,30-Oct-06,12.07
3073,27-Oct-06,12.01
3074,26-Oct-06,12.13
3075,25-Oct-06,11.91
3076,24-Oct-06,11.78
3077,23-Oct-06,11.67
3078,20-Oct-06,11.88
3079,19-Oct-06,12.06
3080,18-Oct-06,11.78
3081,17-Oct-06,11.68
3082,16-Oct-06,11.84
3083,13-Oct-06,11.59
3084,12-Oct-06,11.37
3085,11-Oct-06,11.21
3086,10-Oct-06,11.17
3087,09-Oct-06,11.31
3088,06-Oct-06,11.10
3089,05-Oct-06,11.05
3090,04-Oct-06,10.82
3091,03-Oct-06,10.78
3092,02-Oct-06,11.48
3093,29-Sep-06,11.39
3094,28-Sep-06,11.56
3095,27-Sep-06,11.65
3096,26-Sep-06,11.38
3097,25-Sep-06,11.26
3098,22-Sep-06,11.11
3099,21-Sep-06,11.16
3100,20-Sep-06,10.86
3101,19-Sep-06,10.79
3102,18-Sep-06,11.18
3103,15-Sep-06,10.76
3104,14-Sep-06,10.67
3105,13-Sep-06,11.17
3106,12-Sep-06,11.03
3107,11-Sep-06,11.13
3108,08-Sep-06,12.09
3109,07-Sep-06,12.61
3110,06-Sep-06,13.05
3111,05-Sep-06,13.02
3112,04-Sep-06,12.98
3113,01-Sep-06,12.90
3114,31-Aug-06,12.91
3115,30-Aug-06,12.51
3116,29-Aug-06,12.25
3117,28-Aug-06,12.08
3118,25-Aug-06,12.34
3119,24-Aug-06,12.25
3120,23-Aug-06,12.48
3121,22-Aug-06,12.20
3122,21-Aug-06,12.37
3123,18-Aug-06,12.03
3124,17-Aug-06,11.94
3125,16-Aug-06,12.32
3126,15-Aug-06,12.12
3127,14-Aug-06,12.06
3128,11-Aug-06,11.88
3129,10-Aug-06,12.13
3130,09-Aug-06,12.51
3131,08-Aug-06,12.08
3132,07-Aug-06,12.28
3133,04-Aug-06,12.31
3134,03-Aug-06,12.11
3135,02-Aug-06,12.12
3136,01-Aug-06,11.78
3137,31-Jul-06,11.42
3138,28-Jul-06,11.36
3139,27-Jul-06,11.37
3140,26-Jul-06,11.09
3141,25-Jul-06,10.90
3142,24-Jul-06,10.89
3143,21-Jul-06,10.73
3144,20-Jul-06,10.97
3145,19-Jul-06,11.15
3146,18-Jul-06,10.51
3147,17-Jul-06,11.00
3148,14-Jul-06,11.45
3149,13-Jul-06,11.67
3150,12-Jul-06,11.52
3151,11-Jul-06,11.53
3152,10-Jul-06,11.04
3153,07-Jul-06,11.33
3154,06-Jul-06,11.53
3155,05-Jul-06,11.39
3156,04-Jul-06,11.27
3157,03-Jul-06,11.32
3158,30-Jun-06,11.07
3159,29-Jun-06,10.75
3160,28-Jun-06,10.23
3161,27-Jun-06,10.32
3162,26-Jun-06,10.27
3163,23-Jun-06,10.32
3164,22-Jun-06,10.19
3165,21-Jun-06,10.46
3166,20-Jun-06,10.35
3167,19-Jun-06,9.92
3168,16-Jun-06,10.26
3169,15-Jun-06,10.25
3170,14-Jun-06,9.48
3171,13-Jun-06,9.64
3172,12-Jun-06,11.01
3173,09-Jun-06,11.17
3174,08-Jun-06,11.19
3175,07-Jun-06,11.89
3176,06-Jun-06,11.91
3177,05-Jun-06,12.00
3178,02-Jun-06,12.13
3179,01-Jun-06,11.98
3180,31-May-06,12.54
3181,30-May-06,12.98
3182,29-May-06,12.81
3183,26-May-06,12.70
3184,25-May-06,12.71
3185,24-May-06,12.46
3186,23-May-06,13.02
3187,22-May-06,12.55
3188,19-May-06,12.55
3189,18-May-06,12.61
3190,17-May-06,13.17
3191,16-May-06,13.50
3192,15-May-06,13.11
3193,12-May-06,14.35
3194,11-May-06,14.85
3195,10-May-06,14.42
3196,09-May-06,14.48
3197,08-May-06,13.95
3198,05-May-06,13.95
3199,04-May-06,14.01
3200,03-May-06,13.78
3201,02-May-06,14.32
3202,01-May-06,13.79
3203,28-Apr-06,13.70
3204,27-Apr-06,12.72
3205,26-Apr-06,12.93
3206,25-Apr-06,12.56
3207,24-Apr-06,12.03
3208,21-Apr-06,12.93
3209,20-Apr-06,11.94
3210,19-Apr-06,14.40
3211,18-Apr-06,14.11
3212,17-Apr-06,13.57
3213,14-Apr-06,12.91
3214,13-Apr-06,12.88
3215,12-Apr-06,12.77
3216,11-Apr-06,12.57
3217,10-Apr-06,12.83
3218,07-Apr-06,12.07
3219,06-Apr-06,12.13
3220,05-Apr-06,11.69
3221,04-Apr-06,11.68
3222,03-Apr-06,11.74
3223,31-Mar-06,11.49
3224,30-Mar-06,11.69
3225,29-Mar-06,11.13
3226,28-Mar-06,10.81
3227,27-Mar-06,10.86
3228,24-Mar-06,10.72
3229,23-Mar-06,10.66
3230,22-Mar-06,10.46
3231,21-Mar-06,10.52
3232,20-Mar-06,10.29
3233,17-Mar-06,10.35
3234,16-Mar-06,10.30
3235,15-Mar-06,10.29
3236,14-Mar-06,10.20
3237,13-Mar-06,10.12
3238,10-Mar-06,9.92
3239,09-Mar-06,9.92
3240,08-Mar-06,9.81
3241,07-Mar-06,10.06
3242,06-Mar-06,10.02
3243,03-Mar-06,10.19
3244,02-Mar-06,10.23
3245,01-Mar-06,9.73
3246,28-Feb-06,9.73
3247,27-Feb-06,9.59
3248,24-Feb-06,9.76
3249,23-Feb-06,9.52
3250,22-Feb-06,9.59
3251,21-Feb-06,9.55
3252,20-Feb-06,9.51
3253,17-Feb-06,9.42
3254,16-Feb-06,9.44
3255,15-Feb-06,9.21
3256,14-Feb-06,9.32
3257,13-Feb-06,9.09
3258,10-Feb-06,9.35
3259,09-Feb-06,9.66
3260,08-Feb-06,9.47
3261,07-Feb-06,9.33
3262,06-Feb-06,9.70
3263,03-Feb-06,9.72
3264,02-Feb-06,9.84
3265,01-Feb-06,9.73
3266,31-Jan-06,9.82
3267,30-Jan-06,9.86
3268,27-Jan-06,9.55
3269,26-Jan-06,9.57
3270,25-Jan-06,9.47
3271,24-Jan-06,9.18
3272,23-Jan-06,9.02
3273,20-Jan-06,8.87
3274,19-Jan-06,9.08
3275,18-Jan-06,8.75
3276,17-Jan-06,9.01
3277,16-Jan-06,9.25
3278,13-Jan-06,9.09
3279,12-Jan-06,8.95
3280,11-Jan-06,9.01
3281,10-Jan-06,8.89
3282,09-Jan-06,9.15
3283,06-Jan-06,9.09
3284,05-Jan-06,8.73
3285,04-Jan-06,9.10
3286,03-Jan-06,9.18
3287,02-Jan-06,8.82
3288,31-Dec-07,14.77
3289,28-Dec-07,14.76
3290,27-Dec-07,14.64
3291,26-Dec-07,14.68
3292,25-Dec-07,14.49
3293,24-Dec-07,14.52
3294,21-Dec-07,14.32
3295,20-Dec-07,14.21
3296,19-Dec-07,14.11
3297,18-Dec-07,13.99
3298,17-Dec-07,13.85
3299,14-Dec-07,13.83
3300,13-Dec-07,14.10
3301,12-Dec-07,14.64
3302,11-Dec-07,14.51
3303,10-Dec-07,14.65
3304,07-Dec-07,14.34
3305,06-Dec-07,14.48
3306,05-Dec-07,14.24
3307,04-Dec-07,14.39
3308,03-Dec-07,14.11
3309,30-Nov-07,13.98
3310,29-Nov-07,14.16
3311,28-Nov-07,14.44
3312,27-Nov-07,14.50
3313,26-Nov-07,14.67
3314,23-Nov-07,14.76
3315,22-Nov-07,14.51
3316,21-Nov-07,14.42
3317,20-Nov-07,14.68
3318,19-Nov-07,14.17
3319,16-Nov-07,14.44
3320,15-Nov-07,14.37
3321,14-Nov-07,15.00
3322,13-Nov-07,14.65
3323,12-Nov-07,14.40
3324,09-Nov-07,15.45
3325,08-Nov-07,15.43
3326,07-Nov-07,14.90
3327,06-Nov-07,15.59
3328,05-Nov-07,14.65
3329,02-Nov-07,14.61
3330,01-Nov-07,14.14
3331,31-Oct-07,14.50
3332,30-Oct-07,14.14
3333,29-Oct-07,14.51
3334,26-Oct-07,14.22
3335,25-Oct-07,13.84
3336,24-Oct-07,13.56
3337,23-Oct-07,13.53
3338,22-Oct-07,13.45
3339,19-Oct-07,13.49
3340,18-Oct-07,13.82
3341,17-Oct-07,13.62
3342,16-Oct-07,13.63
3343,15-Oct-07,13.78
3344,12-Oct-07,13.78
3345,11-Oct-07,13.76
3346,10-Oct-07,13.56
3347,09-Oct-07,13.47
3348,08-Oct-07,13.21
3349,05-Oct-07,13.40
3350,04-Oct-07,13.36
3351,03-Oct-07,13.30
3352,02-Oct-07,13.34
3353,01-Oct-07,13.70
3354,28-Sep-07,13.75
3355,27-Sep-07,13.52
3356,26-Sep-07,13.35
3357,25-Sep-07,13.46
3358,24-Sep-07,13.45
3359,21-Sep-07,13.51
3360,20-Sep-07,13.38
3361,19-Sep-07,12.93
3362,18-Sep-07,12.98
3363,17-Sep-07,12.74
3364,14-Sep-07,12.52
3365,13-Sep-07,12.49
3366,12-Sep-07,12.61
3367,11-Sep-07,12.66
3368,10-Sep-07,12.53
3369,07-Sep-07,12.51
3370,06-Sep-07,12.38
3371,05-Sep-07,12.22
3372,04-Sep-07,12.25
3373,03-Sep-07,12.08
3374,31-Aug-07,12.04
3375,30-Aug-07,11.79
3376,29-Aug-07,11.86
3377,28-Aug-07,11.74
3378,27-Aug-07,11.71
3379,24-Aug-07,11.94
3380,23-Aug-07,11.70
3381,22-Aug-07,11.67
3382,21-Aug-07,11.54
3383,20-Aug-07,11.72
3384,17-Aug-07,11.72
3385,16-Aug-07,11.76
3386,15-Aug-07,12.50
3387,14-Aug-07,12.72
3388,13-Aug-07,12.76
3389,10-Aug-07,12.82
3390,09-Aug-07,12.62
3391,08-Aug-07,13.10
3392,07-Aug-07,13.04
3393,06-Aug-07,13.01
3394,03-Aug-07,13.11
3395,02-Aug-07,12.95
3396,01-Aug-07,12.96
3397,31-Jul-07,12.84
3398,30-Jul-07,12.89
3399,27-Jul-07,12.65
3400,26-Jul-07,12.82
3401,25-Jul-07,13.13
3402,24-Jul-07,13.26
3403,23-Jul-07,13.24
3404,20-Jul-07,13.28
3405,19-Jul-07,13.25
3406,18-Jul-07,13.17
3407,17-Jul-07,12.90
3408,16-Jul-07,12.96
3409,13-Jul-07,13.02
3410,12-Jul-07,13.07
3411,11-Jul-07,12.90
3412,10-Jul-07,12.91
3413,09-Jul-07,12.71
3414,06-Jul-07,12.70
3415,05-Jul-07,12.48
3416,04-Jul-07,12.64
3417,03-Jul-07,12.57
3418,02-Jul-07,12.59
3419,29-Jun-07,12.36
3420,28-Jun-07,12.45
3421,27-Jun-07,12.28
3422,26-Jun-07,12.29
3423,25-Jun-07,12.88
3424,22-Jun-07,13.04
3425,21-Jun-07,13.07
3426,20-Jun-07,13.18
3427,19-Jun-07,13.32
3428,18-Jun-07,13.22
3429,15-Jun-07,13.22
3430,14-Jun-07,13.13
3431,13-Jun-07,13.10
3432,12-Jun-07,13.01
3433,11-Jun-07,13.20
3434,08-Jun-07,13.08
3435,07-Jun-07,13.46
3436,06-Jun-07,13.67
3437,05-Jun-07,13.72
3438,04-Jun-07,13.70
3439,01-Jun-07,13.66
3440,31-May-07,13.42
3441,30-May-07,13.15
3442,29-May-07,13.15
3443,28-May-07,12.92
3444,25-May-07,12.93
3445,24-May-07,12.85
3446,23-May-07,13.05
3447,22-May-07,12.91
3448,21-May-07,13.05
3449,18-May-07,12.93
3450,17-May-07,12.85
3451,16-May-07,12.90
3452,15-May-07,13.17
3453,14-May-07,13.13
3454,11-May-07,13.20
3455,10-May-07,12.99
3456,09-May-07,13.38
3457,08-May-07,13.49
3458,07-May-07,13.50
3459,04-May-07,13.43
3460,03-May-07,13.38
3461,02-May-07,13.21
3462,01-May-07,13.30
3463,30-Apr-07,13.44
3464,27-Apr-07,13.51
3465,26-Apr-07,13.32
3466,25-Apr-07,13.81
3467,24-Apr-07,13.76
3468,23-Apr-07,14.02
3469,20-Apr-07,13.90
3470,19-Apr-07,13.70
3471,18-Apr-07,13.97
3472,17-Apr-07,13.94
3473,16-Apr-07,14.04
3474,13-Apr-07,14.04
3475,12-Apr-07,13.86
3476,11-Apr-07,13.86
3477,10-Apr-07,13.85
3478,09-Apr-07,13.73
3479,06-Apr-07,13.69
3480,05-Apr-07,13.70
3481,04-Apr-07,13.59
3482,03-Apr-07,13.38
3483,02-Apr-07,13.26
3484,30-Mar-07,13.36
3485,29-Mar-07,13.28
3486,28-Mar-07,13.33
3487,27-Mar-07,13.32
3488,26-Mar-07,13.34
3489,23-Mar-07,13.15
3490,22-Mar-07,13.40
3491,21-Mar-07,13.35
3492,20-Mar-07,13.30
3493,19-Mar-07,13.16
3494,16-Mar-07,13.12
3495,15-Mar-07,13.03
3496,14-Mar-07,12.83
3497,13-Mar-07,12.75
3498,12-Mar-07,12.98
3499,09-Mar-07,12.92
3500,08-Mar-07,12.95
3501,07-Mar-07,12.93
3502,06-Mar-07,12.96
3503,05-Mar-07,12.59
3504,02-Mar-07,12.87
3505,01-Mar-07,13.55
3506,28-Feb-07,14.24
3507,27-Feb-07,14.22
3508,26-Feb-07,14.66
3509,23-Feb-07,14.55
3510,22-Feb-07,14.19
3511,21-Feb-07,14.20
3512,20-Feb-07,13.83
3513,19-Feb-07,13.99
3514,16-Feb-07,13.95
3515,15-Feb-07,13.99
3516,14-Feb-07,14.01
3517,13-Feb-07,13.85
3518,12-Feb-07,13.68
3519,09-Feb-07,13.84
3520,08-Feb-07,13.79
3521,07-Feb-07,13.64
3522,06-Feb-07,13.64
3523,05-Feb-07,13.45
3524,02-Feb-07,13.37
3525,01-Feb-07,13.61
3526,31-Jan-07,13.54
3527,30-Jan-07,13.35
3528,29-Jan-07,13.16
3529,26-Jan-07,13.36
3530,25-Jan-07,13.27
3531,24-Jan-07,13.22
3532,23-Jan-07,13.24
3533,22-Jan-07,12.90
3534,19-Jan-07,12.82
3535,18-Jan-07,12.68
3536,17-Jan-07,12.85
3537,16-Jan-07,12.56
3538,15-Jan-07,12.89
3539,12-Jan-07,12.80
3540,11-Jan-07,12.34
3541,10-Jan-07,12.36
3542,09-Jan-07,12.44
3543,08-Jan-07,12.29
3544,05-Jan-07,12.18
3545,04-Jan-07,12.58
3546,03-Jan-07,12.56
3547,02-Jan-07,13.15
3548,01-Jan-07,12.91
3549,31-Dec-08,11.30
3550,30-Dec-08,11.01
3551,29-Dec-08,10.90
3552,26-Dec-08,10.71
3553,25-Dec-08,10.27
3554,24-Dec-08,10.38
3555,23-Dec-08,10.30
3556,22-Dec-08,10.84
3557,19-Dec-08,10.85
3558,18-Dec-08,11.00
3559,17-Dec-08,11.33
3560,16-Dec-08,11.30
3561,15-Dec-08,10.64
3562,12-Dec-08,10.27
3563,11-Dec-08,10.38
3564,10-Dec-08,10.15
3565,09-Dec-08,9.83
3566,08-Dec-08,9.97
3567,05-Dec-08,9.45
3568,04-Dec-08,9.51
3569,03-Dec-08,9.70
3570,02-Dec-08,9.54
3571,01-Dec-08,9.29
3572,28-Nov-08,10.25
3573,27-Nov-08,10.36
3574,26-Nov-08,10.30
3575,25-Nov-08,10.26
3576,24-Nov-08,10.52
3577,21-Nov-08,9.61
3578,20-Nov-08,9.00
3579,19-Nov-08,9.22
3580,18-Nov-08,9.62
3581,17-Nov-08,9.28
3582,14-Nov-08,9.52
3583,13-Nov-08,9.37
3584,12-Nov-08,9.30
3585,11-Nov-08,9.79
3586,10-Nov-08,10.22
3587,07-Nov-08,9.97
3588,06-Nov-08,10.01
3589,05-Nov-08,10.31
3590,04-Nov-08,10.22
3591,03-Nov-08,9.81
3592,31-Oct-08,9.84
3593,30-Oct-08,9.80
3594,29-Oct-08,9.87
3595,28-Oct-08,9.39
3596,27-Oct-08,9.10
3597,24-Oct-08,9.20
3598,23-Oct-08,9.70
3599,22-Oct-08,9.53
3600,21-Oct-08,10.09
3601,20-Oct-08,9.85
3602,17-Oct-08,9.34
3603,16-Oct-08,9.61
3604,15-Oct-08,10.16
3605,14-Oct-08,11.05
3606,13-Oct-08,10.94
3607,10-Oct-08,10.14
3608,09-Oct-08,12.18
3609,08-Oct-08,11.75
3610,07-Oct-08,11.64
3611,06-Oct-08,11.12
3612,03-Oct-08,11.09
3613,02-Oct-08,10.89
3614,01-Oct-08,12.44
3615,30-Sep-08,12.00
3616,29-Sep-08,13.15
3617,26-Sep-08,13.40
3618,25-Sep-08,13.33
3619,24-Sep-08,13.23
3620,23-Sep-08,13.22
3621,22-Sep-08,13.53
3622,19-Sep-08,12.49
3623,18-Sep-08,12.00
3624,17-Sep-08,12.09
3625,16-Sep-08,10.56
3626,15-Sep-08,10.96
3627,12-Sep-08,10.83
3628,11-Sep-08,10.68
3629,10-Sep-08,10.62
3630,09-Sep-08,11.11
3631,08-Sep-08,12.06
3632,05-Sep-08,12.22
3633,04-Sep-08,12.63
3634,03-Sep-08,12.96
3635,02-Sep-08,13.07
3636,01-Sep-08,13.39
3637,29-Aug-08,13.60
3638,28-Aug-08,13.71
3639,27-Aug-08,13.52
3640,26-Aug-08,13.58
3641,25-Aug-08,13.41
3642,22-Aug-08,13.32
3643,21-Aug-08,13.77
3644,20-Aug-08,13.23
3645,19-Aug-08,13.32
3646,18-Aug-08,13.06
3647,15-Aug-08,12.69
3648,14-Aug-08,13.60
3649,13-Aug-08,14.89
3650,12-Aug-08,14.52
3651,11-Aug-08,14.63
3652,08-Aug-08,15.26
3653,07-Aug-08,16.18
3654,06-Aug-08,16.56
3655,05-Aug-08,16.44
3656,04-Aug-08,16.94
3657,01-Aug-08,17.47
3658,31-Jul-08,17.73
3659,30-Jul-08,17.52
3660,29-Jul-08,17.30
3661,28-Jul-08,17.59
3662,25-Jul-08,17.39
3663,24-Jul-08,17.45
3664,23-Jul-08,17.39
3665,22-Jul-08,17.97
3666,21-Jul-08,18.39
3667,18-Jul-08,18.13
3668,17-Jul-08,18.57
3669,16-Jul-08,18.76
3670,15-Jul-08,18.89
3671,14-Jul-08,19.04
3672,11-Jul-08,18.82
3673,10-Jul-08,18.27
3674,09-Jul-08,18.12
3675,08-Jul-08,17.73
3676,07-Jul-08,17.81
3677,04-Jul-08,18.08
3678,03-Jul-08,18.18
3679,02-Jul-08,18.28
3680,01-Jul-08,18.05
3681,30-Jun-08,17.37
3682,27-Jun-08,17.51
3683,26-Jun-08,17.15
3684,25-Jun-08,16.76
3685,24-Jun-08,16.66
3686,23-Jun-08,16.83
3687,20-Jun-08,17.36
3688,19-Jun-08,17.33
3689,18-Jun-08,17.31
3690,17-Jun-08,17.01
3691,16-Jun-08,17.12
3692,13-Jun-08,16.54
3693,12-Jun-08,16.49
3694,11-Jun-08,16.87
3695,10-Jun-08,16.69
3696,09-Jun-08,17.16
3697,06-Jun-08,17.50
3698,05-Jun-08,17.17
3699,04-Jun-08,16.77
3700,03-Jun-08,16.77
3701,02-Jun-08,16.82
3702,30-May-08,16.86
3703,29-May-08,16.68
3704,28-May-08,17.39
3705,27-May-08,17.46
3706,26-May-08,18.32
3707,23-May-08,18.15
3708,22-May-08,17.92
3709,21-May-08,17.95
3710,20-May-08,17.62
3711,19-May-08,16.98
3712,16-May-08,16.96
3713,15-May-08,16.73
3714,14-May-08,16.56
3715,13-May-08,16.71
3716,12-May-08,17.18
3717,09-May-08,16.80
3718,08-May-08,16.86
3719,07-May-08,16.62
3720,06-May-08,16.89
3721,05-May-08,16.65
3722,02-May-08,16.38
3723,01-May-08,16.29
3724,30-Apr-08,16.80
3725,29-Apr-08,16.60
3726,28-Apr-08,17.00
3727,25-Apr-08,16.86
3728,24-Apr-08,16.72
3729,23-Apr-08,17.08
3730,22-Apr-08,17.69
3731,21-Apr-08,17.43
3732,18-Apr-08,17.85
3733,17-Apr-08,18.27
3734,16-Apr-08,18.29
3735,15-Apr-08,17.80
3736,14-Apr-08,17.68
3737,11-Apr-08,17.77
3738,10-Apr-08,17.94
3739,09-Apr-08,18.11
3740,08-Apr-08,17.71
3741,07-Apr-08,18.05
3742,04-Apr-08,17.74
3743,03-Apr-08,17.38
3744,02-Apr-08,17.37
3745,01-Apr-08,16.95
3746,31-Mar-08,17.33
3747,28-Mar-08,17.87
3748,27-Mar-08,18.51
3749,26-Mar-08,18.40
3750,25-Mar-08,17.84
3751,24-Mar-08,17.11
3752,21-Mar-08,17.17
3753,20-Mar-08,16.77
3754,19-Mar-08,18.17
3755,18-Mar-08,19.67
3756,17-Mar-08,20.11
3757,14-Mar-08,20.65
3758,13-Mar-08,20.57
3759,12-Mar-08,20.16
3760,11-Mar-08,19.64
3761,10-Mar-08,19.64
3762,07-Mar-08,20.15
3763,06-Mar-08,20.16
3764,05-Mar-08,20.75
3765,04-Mar-08,19.74
3766,03-Mar-08,20.30
3767,29-Feb-08,19.80
3768,28-Feb-08,19.76
3769,27-Feb-08,19.23
3770,26-Feb-08,18.87
3771,25-Feb-08,18.10
3772,22-Feb-08,17.98
3773,21-Feb-08,17.80
3774,20-Feb-08,17.86
3775,19-Feb-08,17.53
3776,18-Feb-08,17.14
3777,15-Feb-08,17.08
3778,14-Feb-08,17.25
3779,13-Feb-08,17.29
3780,12-Feb-08,17.19
3781,11-Feb-08,17.43
3782,08-Feb-08,17.17
3783,07-Feb-08,16.75
3784,06-Feb-08,16.47
3785,05-Feb-08,16.33
3786,04-Feb-08,16.73
3787,01-Feb-08,16.78
3788,31-Jan-08,16.85
3789,30-Jan-08,16.73
3790,29-Jan-08,16.73
3791,28-Jan-08,16.69
3792,25-Jan-08,16.45
3793,24-Jan-08,16.38
3794,23-Jan-08,16.10
3795,22-Jan-08,16.00
3796,21-Jan-08,15.53
3797,18-Jan-08,16.17
3798,17-Jan-08,15.86
3799,16-Jan-08,15.78
3800,15-Jan-08,15.94
3801,14-Jan-08,16.38
3802,11-Jan-08,16.20
3803,10-Jan-08,16.17
3804,09-Jan-08,15.71
3805,08-Jan-08,15.70
3806,07-Jan-08,15.14
3807,04-Jan-08,15.23
3808,03-Jan-08,15.33
3809,02-Jan-08,15.21
3810,01-Jan-08,14.77
3811,31-Dec-09,16.84
3812,30-Dec-09,16.81
3813,29-Dec-09,17.03
3814,28-Dec-09,17.47
3815,25-Dec-09,17.50
3816,24-Dec-09,17.43
3817,23-Dec-09,17.14
3818,22-Dec-09,16.94
3819,21-Dec-09,17.03
3820,18-Dec-09,17.25
3821,17-Dec-09,17.22
3822,16-Dec-09,17.76
3823,15-Dec-09,17.36
3824,14-Dec-09,17.40
3825,11-Dec-09,17.14
3826,10-Dec-09,17.38
3827,09-Dec-09,17.43
3828,08-Dec-09,17.61
3829,07-Dec-09,18.22
3830,04-Dec-09,18.50
3831,03-Dec-09,18.71
3832,02-Dec-09,19.38
3833,01-Dec-09,19.10
3834,30-Nov-09,18.52
3835,27-Nov-09,18.25
3836,26-Nov-09,18.44
3837,25-Nov-09,18.81
3838,24-Nov-09,18.53
3839,23-Nov-09,18.56
3840,20-Nov-09,18.46
3841,19-Nov-09,18.52
3842,18-Nov-09,18.54
3843,17-Nov-09,18.44
3844,16-Nov-09,18.32
3845,13-Nov-09,17.41
